Order ID,Order Date,Customer Name,Product,Category,Quantity,Price,Sales,City,Payment Method
10656,2025-02-07,Customer_96,Watch,Accessories,3,3000,9000,Erode,Net Banking
10657,2025-06-22,Customer_78,Books,Education,1,500,500,Madurai,Cash
10658,2025-11-24,Customer_246,Headphones,Electronics,4,2000,8000,Trichy,Card
10659,2025-12-22,Customer_228,Headphones,Electronics,5,2000,10000,Salem,Card
10660,2025-03-31,Customer_97,Keyboard,Accessories,5,1200,6000,Madurai,Card
10661,2025-01-01,Customer_243,Headphones,Electronics,2,2000,4000,Erode,Net Banking
10662,2025-04-04,Customer_155,Books,Education,1,500,500,Madurai,Cash
10663,2025-09-12,Customer_37,Books,Education,1,500,500,Madurai,UPI
10664,2025-06-13,Customer_43,Keyboard,Accessories,3,1200,3600,Erode,UPI
10665,2025-01-06,Customer_68,Shoes,Fashion,4,1800,7200,Coimbatore,Cash
10666,2025-05-12,Customer_202,Smartphone,Electronics,3,25000,75000,Chennai,UPI
10667,2025-08-13,Customer_188,Laptop,Electronics,4,55000,220000,Trichy,Cash
10668,2025-07-13,Customer_90,T-Shirt,Fashion,4,700,2800,Salem,Net Banking
10669,2025-10-23,Customer_167,Smartphone,Electronics,4,25000,100000,Erode,Cash
10670,2025-02-07,Customer_205,Headphones,Electronics,4,2000,8000,Chennai,Card
10671,2025-05-14,Customer_244,Laptop,Electronics,3,55000,165000,Chennai,UPI
10672,2025-07-12,Customer_42,Shoes,Fashion,2,1800,3600,Erode,UPI
10673,2025-06-23,Customer_153,Watch,Accessories,1,3000,3000,Salem,Net Banking
10674,2025-12-01,Customer_43,Laptop,Electronics,4,55000,220000,Salem,Net Banking
10675,2025-02-21,Customer_85,Headphones,Electronics,1,2000,2000,Coimbatore,
10676,2025-10-04,Customer_68,T-Shirt,Fashion,5,700,3500,Erode,Card
10677,2025-02-19,Customer_13,Mouse,Accessories,2,800,1600,Trichy,Net Banking
10678,2025-07-04,Customer_1,Headphones,Electronics,1,2000,2000,Trichy,UPI
10679,2025-09-03,Customer_52,Mouse,Accessories,5,800,4000,Chennai,UPI
10680,2025-11-23,Customer_75,Keyboard,Accessories,2,1200,2400,Chennai,Net Banking
10681,2025-07-23,Customer_121,Smartphone,Electronics,3,25000,75000,Trichy,Card
10682,2025-07-18,Customer_48,Smartphone,Electronics,5,25000,125000,Madurai,Net Banking
10683,2025-08-17,Customer_12,Shoes,Fashion,2,1800,3600,Madurai,Net Banking
10684,2025-04-26,Customer_215,Backpack,Bags,3,1500,4500,Madurai,UPI
10685,2025-02-13,Customer_172,Headphones,Electronics,1,2000,2000,Madurai,Net Banking
10686,2025-10-11,Customer_16,Books,Education,2,500,1000,Trichy,Net Banking
10687,2025-10-21,Customer_226,Watch,Accessories,4,3000,12000,Coimbatore,Net Banking
10688,2025-07-22,Customer_232,Mouse,Accessories,1,800,800,Erode,UPI
10689,2025-09-22,Customer_205,Watch,Accessories,5,3000,15000,Salem,Cash
10690,2025-03-30,Customer_243,Smartphone,Electronics,4,25000,100000,Coimbatore,Cash
10691,2025-01-22,Customer_109,Keyboard,Accessories,2,1200,2400,Chennai,Net Banking
10692,2025-11-01,Customer_67,Keyboard,Accessories,2,1200,2400,Madurai,UPI
10693,2025-10-12,Customer_102,Smartphone,Electronics,4,25000,100000,Salem,Card
10694,2025-08-23,Customer_235,Mouse,Accessories,5,800,4000,Chennai,Net Banking
10695,2025-03-18,Customer_38,Smartphone,Electronics,4,25000,100000,Salem,UPI
10696,2025-02-21,Customer_202,Smartphone,Electronics,5,25000,125000,Madurai,Card
10697,2025-07-16,Customer_168,T-Shirt,Fashion,3,700,2100,Trichy,Net Banking
10698,2025-05-22,Customer_104,Laptop,Electronics,2,55000,110000,Coimbatore,Net Banking
10699,2025-06-19,Customer_177,Laptop,Electronics,4,55000,220000,Coimbatore,UPI
10700,2025-07-10,Customer_6,Backpack,Bags,3,1500,4500,Madurai,
10701,2025-09-09,Customer_220,Mouse,Accessories,3,800,2400,Erode,UPI
10702,2025-06-03,Customer_250,Keyboard,Accessories,2,1200,2400,Erode,Net Banking
10703,2025-08-02,Customer_155,Shoes,Fashion,3,1800,5400,Erode,UPI
10704,2025-04-19,Customer_234,Keyboard,Accessories,4,1200,4800,Trichy,Net Banking
10705,2025-01-29,Customer_132,Watch,Accessories,3,3000,9000,Coimbatore,UPI
10706,2025-07-26,Customer_35,Mouse,Accessories,5,800,4000,Salem,UPI
10707,2025-04-13,Customer_215,Headphones,Electronics,2,2000,4000,Chennai,Cash
10708,2025-01-26,Customer_236,Laptop,Electronics,4,55000,220000,Madurai,Cash
10709,2025-08-26,Customer_130,Mouse,Accessories,3,800,2400,Trichy,UPI
10710,2025-07-10,Customer_126,Laptop,Electronics,2,55000,110000,Salem,Net Banking
10711,2025-10-28,Customer_142,Headphones,Electronics,4,2000,8000,Madurai,Card
10712,2025-12-19,Customer_24,Headphones,Electronics,3,2000,6000,Madurai,UPI
10713,2025-03-25,Customer_219,T-Shirt,Fashion,1,700,700,Salem,Cash
10714,2025-12-13,Customer_53,Keyboard,Accessories,2,1200,2400,Madurai,Net Banking
10715,2025-12-16,Customer_3,Watch,Accessories,1,3000,3000,Trichy,Cash
10716,2025-01-05,Customer_58,Headphones,Electronics,5,2000,10000,Madurai,Card
10717,2025-07-12,Customer_219,Mouse,Accessories,4,800,3200,Madurai,Net Banking
10718,2025-08-27,Customer_78,Mouse,Accessories,2,800,1600,Erode,Net Banking
10719,2025-01-04,Customer_131,Books,Education,1,500,500,Erode,Card
10720,2025-11-08,Customer_73,Watch,Accessories,5,3000,15000,Madurai,UPI
10721,2025-06-22,Customer_71,Backpack,Bags,1,1500,1500,Erode,Card
10722,2025-12-02,Customer_183,Mouse,Accessories,3,800,2400,Erode,Card
10723,2025-09-22,Customer_196,Keyboard,Accessories,2,1200,2400,Coimbatore,UPI
10724,2025-12-05,Customer_82,Books,Education,4,500,2000,Erode,Cash
10725,2025-06-01,Customer_67,Laptop,Electronics,4,55000,220000,Trichy,Net Banking
10726,2025-10-26,Customer_182,T-Shirt,Fashion,1,700,700,Salem,Cash
10727,2025-12-18,Customer_137,Shoes,Fashion,2,1800,3600,Erode,Net Banking
10728,2025-06-03,Customer_217,Shoes,Fashion,5,1800,9000,Coimbatore,Cash
10729,2025-08-30,Customer_33,Mouse,Accessories,1,800,800,Erode,Card
10730,2025-12-15,Customer_231,Watch,Accessories,2,3000,6000,Madurai,UPI
10731,2025-04-25,Customer_191,Keyboard,Accessories,3,1200,3600,Madurai,Net Banking
10732,2025-05-14,Customer_150,Shoes,Fashion,3,1800,5400,Madurai,Net Banking
10733,2025-01-28,Customer_222,Smartphone,Electronics,4,25000,100000,Erode,UPI
10734,2025-09-14,Customer_31,Backpack,Bags,2,1500,3000,Erode,Net Banking
10735,2025-07-31,Customer_14,Watch,Accessories,3,3000,9000,Coimbatore,Cash
10736,2025-07-29,Customer_146,Keyboard,Accessories,3,1200,3600,Trichy,Cash
10737,2025-02-11,Customer_125,Shoes,Fashion,2,1800,3600,Madurai,Cash
10738,2025-01-03,Customer_116,Shoes,Fashion,1,1800,1800,Madurai,Cash
10739,2025-03-23,Customer_126,Headphones,Electronics,5,2000,10000,Chennai,
10740,2025-11-21,Customer_110,Books,Education,4,500,2000,Trichy,Net Banking
10741,2025-01-03,Customer_10,Backpack,Bags,4,1500,6000,Salem,Cash
10742,2025-06-14,Customer_194,Shoes,Fashion,1,1800,1800,Salem,Cash
10743,2025-11-17,Customer_188,Laptop,Electronics,1,55000,55000,Coimbatore,Cash
10744,2025-03-08,Customer_27,Shoes,Fashion,3,1800,5400,Trichy,Card
10745,2025-01-24,Customer_77,Headphones,Electronics,1,2000,2000,Madurai,Net Banking
10746,2025-09-26,Customer_87,Watch,Accessories,5,3000,15000,Trichy,Cash
10747,2025-07-03,Customer_193,Shoes,Fashion,4,1800,7200,Coimbatore,Cash
10748,2025-04-27,Customer_58,T-Shirt,Fashion,1,700,700,Erode,Cash
10749,2025-10-29,Customer_130,Keyboard,Accessories,1,1200,1200,Coimbatore,UPI
10750,2025-07-12,Customer_225,Shoes,Fashion,1,1800,1800,Erode,Card
10751,2025-01-25,Customer_153,Watch,Accessories,5,3000,15000,Chennai,UPI
10752,2025-12-20,Customer_30,Laptop,Electronics,1,55000,55000,,Net Banking
10753,2025-10-08,Customer_65,T-Shirt,Fashion,1,700,700,Trichy,Cash
10754,2025-06-04,Customer_108,Keyboard,Accessories,1,1200,1200,Erode,UPI
10755,2025-11-15,Customer_156,Watch,Accessories,3,3000,9000,Erode,Cash
10756,2025-09-19,Customer_185,T-Shirt,Fashion,1,700,700,Salem,UPI
10757,2025-02-24,Customer_128,Mouse,Accessories,1,800,800,Coimbatore,Cash
10758,2025-04-14,Customer_92,Mouse,Accessories,5,800,4000,Erode,Net Banking
10759,2025-01-21,Customer_141,Mouse,Accessories,2,800,1600,Trichy,Cash
10760,2025-05-01,Customer_1,Backpack,Bags,3,1500,4500,Chennai,UPI
10761,2025-12-09,Customer_127,Smartphone,Electronics,5,25000,125000,Coimbatore,UPI
10762,2025-02-21,Customer_232,Watch,Accessories,1,3000,3000,Madurai,Cash
10763,2025-05-16,Customer_119,Backpack,Bags,3,1500,4500,Chennai,UPI
10764,2025-05-29,Customer_93,Headphones,Electronics,1,2000,2000,Erode,Card
10765,2025-02-18,Customer_218,T-Shirt,Fashion,1,700,700,Chennai,UPI
10766,2025-06-18,Customer_92,Headphones,Electronics,2,2000,4000,Trichy,Card
10767,2025-06-25,Customer_47,Smartphone,Electronics,3,25000,75000,Chennai,Net Banking
10768,2025-05-20,Customer_214,T-Shirt,Fashion,4,700,2800,Trichy,Net Banking
10769,2025-02-27,Customer_34,T-Shirt,Fashion,2,700,1400,Erode,UPI
10770,2025-08-02,Customer_234,Headphones,Electronics,1,2000,2000,Salem,Net Banking
10771,2025-04-03,Customer_157,Books,Education,4,500,2000,Trichy,Card
10772,2025-12-17,Customer_226,Books,Education,1,500,500,Erode,Cash
10773,2025-02-27,Customer_228,Backpack,Bags,4,1500,6000,Trichy,Net Banking
10774,2025-05-14,Customer_168,Laptop,Electronics,1,55000,55000,Madurai,UPI
10775,2025-10-17,Customer_58,Watch,Accessories,5,3000,15000,Erode,Card
10776,2025-12-19,Customer_180,Watch,Accessories,5,3000,15000,Salem,UPI
10777,2025-09-04,Customer_89,T-Shirt,Fashion,2,700,1400,Erode,Net Banking
10778,2025-11-10,Customer_14,Headphones,Electronics,5,2000,10000,Chennai,Cash
10779,2025-09-11,Customer_223,Watch,Accessories,4,3000,12000,Coimbatore,UPI
10780,2025-05-04,Customer_85,Backpack,Bags,3,1500,4500,Madurai,UPI
10781,2025-10-09,Customer_165,Watch,Accessories,2,3000,6000,Trichy,Net Banking
10782,2025-08-24,Customer_114,Keyboard,Accessories,1,1200,1200,Salem,Net Banking
10783,2025-08-17,Customer_81,Smartphone,Electronics,4,25000,100000,Chennai,Net Banking
10784,2025-07-26,Customer_106,Laptop,Electronics,1,55000,55000,Chennai,UPI
10785,2025-11-13,Customer_164,Smartphone,Electronics,5,25000,125000,Madurai,
10786,2025-07-06,Customer_212,Backpack,Bags,3,1500,4500,Chennai,Cash
10787,2025-10-14,Customer_197,Backpack,Bags,3,1500,4500,Salem,Net Banking
10788,2025-02-28,Customer_25,Shoes,Fashion,4,1800,7200,Erode,Cash
10789,2025-07-01,Customer_213,Laptop,Electronics,3,55000,165000,Erode,Card
10790,2025-07-11,Customer_180,Watch,Accessories,5,3000,15000,Chennai,UPI
10791,2025-03-13,Customer_211,Headphones,Electronics,4,2000,8000,Erode,Net Banking
10792,2025-11-09,Customer_51,Smartphone,Electronics,3,25000,75000,Coimbatore,UPI
10793,2025-08-23,Customer_212,T-Shirt,Fashion,2,700,1400,Coimbatore,Card
10794,2025-01-24,Customer_238,Smartphone,Electronics,4,25000,100000,Erode,UPI
10795,2025-12-04,Customer_151,Backpack,Bags,4,1500,6000,,Cash
10796,2025-09-29,Customer_189,Backpack,Bags,1,1500,1500,Chennai,Net Banking
10797,2025-09-18,Customer_200,Books,Education,4,500,2000,Coimbatore,Cash
10798,2025-07-18,Customer_169,Headphones,Electronics,1,2000,2000,Salem,Card
10799,2025-08-03,Customer_156,Watch,Accessories,4,3000,12000,Erode,Cash
10800,2025-06-25,Customer_249,Mouse,Accessories,4,800,3200,Madurai,Net Banking
10801,2025-07-31,Customer_155,Headphones,Electronics,2,2000,4000,Erode,Card
10802,2025-12-31,Customer_189,Watch,Accessories,3,3000,9000,Salem,Cash
10803,2025-11-16,Customer_183,Keyboard,Accessories,2,1200,2400,Madurai,Card
10804,2025-09-15,Customer_139,Headphones,Electronics,2,2000,4000,Erode,Card
10805,2025-10-15,Customer_123,Smartphone,Electronics,3,25000,75000,Salem,Net Banking
10806,2025-08-05,Customer_207,Watch,Accessories,3,3000,9000,Chennai,UPI
10807,2025-03-16,Customer_14,Laptop,Electronics,4,55000,220000,Erode,UPI
10808,2025-03-24,Customer_74,Keyboard,Accessories,3,1200,3600,Erode,Card
10809,2025-12-20,Customer_201,Headphones,Electronics,1,2000,2000,Madurai,Cash
10810,2025-07-03,Customer_209,Watch,Accessories,1,3000,3000,Trichy,UPI
10811,2025-04-25,Customer_191,Books,Education,5,500,2500,Erode,Net Banking
10812,2025-12-23,Customer_74,Keyboard,Accessories,5,1200,6000,Erode,UPI
10813,2025-08-02,Customer_245,T-Shirt,Fashion,4,700,2800,Erode,Card
10814,2025-01-07,Customer_191,Watch,Accessories,1,3000,3000,Madurai,Cash
10815,2025-04-26,Customer_234,Books,Education,4,500,2000,Erode,Card
10816,2025-11-05,Customer_51,Books,Education,5,500,2500,Erode,Cash
10817,2025-04-01,Customer_175,Mouse,Accessories,4,800,3200,Chennai,Cash
10818,2025-03-03,Customer_97,Headphones,Electronics,5,2000,10000,Chennai,Net Banking
10819,2025-05-16,Customer_34,Mouse,Accessories,5,800,4000,Coimbatore,Card
10820,2025-08-27,Customer_182,Laptop,Electronics,3,55000,165000,Coimbatore,UPI
10821,2025-11-02,Customer_14,Headphones,Electronics,3,2000,6000,Erode,Card
10822,2025-10-09,Customer_92,Backpack,Bags,5,1500,7500,Chennai,Card
10823,2025-04-05,Customer_134,Watch,Accessories,2,3000,6000,Chennai,Cash
10824,2025-10-02,Customer_104,T-Shirt,Fashion,5,700,3500,Chennai,Card
10825,2025-12-06,Customer_85,Keyboard,Accessories,2,1200,2400,Madurai,Card
10826,2025-11-13,Customer_136,Mouse,Accessories,2,800,1600,Trichy,UPI
10827,2025-08-17,Customer_62,Smartphone,Electronics,3,25000,75000,Erode,Cash
10828,2025-07-15,Customer_235,Laptop,Electronics,3,55000,165000,Chennai,Net Banking
10829,2025-05-25,Customer_7,Mouse,Accessories,5,800,4000,Salem,Card
10830,2025-08-17,Customer_125,Watch,Accessories,5,3000,15000,Chennai,Card
10831,2025-09-21,Customer_22,Keyboard,Accessories,3,1200,3600,Chennai,Cash
10832,2025-01-04,Customer_161,Watch,Accessories,5,3000,15000,Chennai,Cash
10833,2025-02-23,Customer_53,Keyboard,Accessories,4,1200,4800,Salem,Net Banking
10834,2025-01-13,Customer_118,Smartphone,Electronics,2,25000,50000,Erode,Card
10835,2025-02-07,Customer_14,Laptop,Electronics,1,55000,55000,Coimbatore,Card
10836,2025-10-22,Customer_211,Watch,Accessories,1,3000,3000,Coimbatore,Card
10837,2025-08-19,Customer_162,T-Shirt,Fashion,4,700,2800,Trichy,Net Banking
10838,2025-07-19,Customer_173,Shoes,Fashion,1,1800,1800,Chennai,UPI
10839,2025-10-27,Customer_12,Books,Education,1,500,500,Erode,
10840,2025-02-24,Customer_75,Shoes,Fashion,5,1800,9000,,Card
10841,2025-05-25,Customer_196,Books,Education,1,500,500,Trichy,Net Banking
10842,2025-08-31,Customer_41,T-Shirt,Fashion,1,700,700,Salem,Cash
10843,2025-10-07,Customer_76,Headphones,Electronics,4,2000,8000,Erode,Cash
10844,2025-01-06,Customer_142,Mouse,Accessories,3,800,2400,Salem,Cash
10845,2025-01-03,Customer_147,Smartphone,Electronics,1,25000,25000,Salem,Net Banking
10846,2025-02-13,Customer_79,Watch,Accessories,5,3000,15000,Coimbatore,Card
10847,2025-11-27,Customer_218,Keyboard,Accessories,4,1200,4800,Salem,Cash
10848,2025-04-24,Customer_158,Headphones,Electronics,2,2000,4000,Madurai,Cash
10849,2025-12-10,Customer_205,Smartphone,Electronics,2,25000,50000,Salem,UPI
10850,2025-11-27,Customer_141,Watch,Accessories,4,3000,12000,Chennai,Card
10851,2025-02-20,Customer_51,Smartphone,Electronics,3,25000,75000,Erode,Net Banking
10852,2025-03-07,Customer_172,Shoes,Fashion,3,1800,5400,Erode,Cash
10853,2025-11-14,Customer_18,Smartphone,Electronics,3,25000,75000,Coimbatore,Card
10854,2025-06-18,Customer_158,Backpack,Bags,4,1500,6000,Erode,Card
10855,2025-10-17,Customer_146,Books,Education,2,500,1000,Madurai,Card
10856,2025-01-03,Customer_81,T-Shirt,Fashion,2,700,1400,Coimbatore,Cash
10857,2025-07-04,Customer_35,T-Shirt,Fashion,3,700,2100,Erode,Card
10858,2025-08-17,Customer_92,Backpack,Bags,4,1500,6000,Madurai,Net Banking
10859,2025-03-31,Customer_166,Watch,Accessories,1,3000,3000,Salem,UPI
10860,2025-10-03,Customer_51,Mouse,Accessories,2,800,1600,Madurai,UPI
10861,2025-09-17,Customer_162,Smartphone,Electronics,1,25000,25000,Chennai,Net Banking
10862,2025-01-19,Customer_142,Books,Education,2,500,1000,Madurai,Net Banking
10863,2025-07-20,Customer_58,Headphones,Electronics,3,2000,6000,Salem,Card
10864,2025-09-14,Customer_131,Headphones,Electronics,4,2000,8000,Chennai,Net Banking
10865,2025-01-06,Customer_170,Shoes,Fashion,5,1800,9000,Coimbatore,Cash
10866,2025-08-17,Customer_41,Watch,Accessories,2,3000,6000,Coimbatore,Cash
10867,2025-01-21,Customer_57,Backpack,Bags,3,1500,4500,Trichy,Cash
10868,2025-07-09,Customer_60,Smartphone,Electronics,3,25000,75000,Chennai,Cash
10869,2025-07-18,Customer_121,Watch,Accessories,3,3000,9000,Trichy,UPI
10870,2025-02-22,Customer_181,Laptop,Electronics,3,55000,165000,Salem,Card
10871,2025-10-06,Customer_146,Mouse,Accessories,5,800,4000,Coimbatore,Net Banking
10872,2025-10-28,Customer_168,T-Shirt,Fashion,3,700,2100,Chennai,Card
10873,2025-09-22,Customer_104,T-Shirt,Fashion,2,700,1400,Madurai,Card
10874,2025-11-06,Customer_2,Backpack,Bags,4,1500,6000,Salem,Cash
10875,2025-04-28,Customer_20,Backpack,Bags,2,1500,3000,Salem,Card
10876,2025-04-06,Customer_41,Keyboard,Accessories,2,1200,2400,Madurai,UPI
10877,2025-06-19,Customer_185,Keyboard,Accessories,4,1200,4800,Chennai,Net Banking
10878,2025-04-18,Customer_152,Backpack,Bags,4,1500,6000,,Net Banking
10879,2025-01-23,Customer_33,Laptop,Electronics,2,55000,110000,Salem,Cash
10880,2025-01-21,Customer_229,Headphones,Electronics,5,2000,10000,Salem,Cash
10881,2025-05-13,Customer_237,Laptop,Electronics,2,55000,110000,Coimbatore,Net Banking
10882,2025-11-23,Customer_5,Books,Education,5,500,2500,Erode,Card
10883,2025-08-18,Customer_156,Smartphone,Electronics,2,25000,50000,Trichy,Net Banking
10884,2025-07-30,Customer_154,Headphones,Electronics,2,2000,4000,Coimbatore,Cash
10885,2025-05-16,Customer_43,Books,Education,5,500,2500,Erode,Card
10886,2025-10-30,Customer_18,Backpack,Bags,5,1500,7500,Coimbatore,Net Banking
10887,2025-02-25,Customer_5,T-Shirt,Fashion,2,700,1400,Coimbatore,Net Banking
10888,2025-02-19,Customer_46,Headphones,Electronics,5,2000,10000,Trichy,UPI
10889,2025-03-02,Customer_24,Watch,Accessories,5,3000,15000,Trichy,Cash
10890,2025-01-01,Customer_230,Books,Education,5,500,2500,Erode,Net Banking
10891,2025-07-09,Customer_224,Watch,Accessories,4,3000,12000,Chennai,Net Banking
10892,2025-07-15,Customer_90,Keyboard,Accessories,4,1200,4800,Salem,UPI
10893,2025-05-11,Customer_123,T-Shirt,Fashion,2,700,1400,Coimbatore,UPI
10894,2025-10-06,Customer_105,Mouse,Accessories,5,800,4000,Madurai,Cash
10895,2025-10-23,Customer_134,Laptop,Electronics,1,55000,55000,Chennai,UPI
10896,2025-12-19,Customer_206,T-Shirt,Fashion,2,700,1400,Madurai,Net Banking
10897,2025-03-21,Customer_110,Shoes,Fashion,1,1800,1800,Erode,Card
10898,2025-08-05,Customer_145,Mouse,Accessories,5,800,4000,Madurai,Card
10899,2025-07-31,Customer_142,T-Shirt,Fashion,2,700,1400,Salem,Net Banking
10900,2025-10-14,Customer_143,Headphones,Electronics,3,2000,6000,Trichy,Card
10901,2025-06-26,Customer_199,Mouse,Accessories,5,800,4000,Erode,Net Banking
10902,2025-04-28,Customer_115,Headphones,Electronics,1,2000,2000,Erode,Cash
10903,2025-09-18,Customer_103,Smartphone,Electronics,2,25000,50000,Madurai,UPI
10904,2025-11-22,Customer_2,Headphones,Electronics,4,2000,8000,Chennai,Cash
10905,2025-08-11,Customer_23,Backpack,Bags,5,1500,7500,,Card
10906,2025-02-10,Customer_156,Keyboard,Accessories,3,1200,3600,Chennai,Net Banking
10907,2025-12-02,Customer_134,T-Shirt,Fashion,5,700,3500,Madurai,UPI
10908,2025-08-13,Customer_3,Headphones,Electronics,4,2000,8000,Coimbatore,Card
10909,2025-11-03,Customer_131,Keyboard,Accessories,1,1200,1200,Salem,Cash
10910,2025-12-12,Customer_10,Books,Education,2,500,1000,Madurai,Cash
10911,2025-02-14,Customer_71,Laptop,Electronics,2,55000,110000,Trichy,Card
10912,2025-10-28,Customer_52,T-Shirt,Fashion,4,700,2800,Salem,UPI
10913,2025-10-09,Customer_73,Smartphone,Electronics,1,25000,25000,Erode,Card
10914,2025-04-26,Customer_156,Shoes,Fashion,3,1800,5400,Coimbatore,Net Banking
10915,2025-01-03,Customer_67,T-Shirt,Fashion,5,700,3500,Coimbatore,Net Banking
10916,2025-10-14,Customer_19,Watch,Accessories,1,3000,3000,Salem,Card
10917,2025-09-20,Customer_245,Shoes,Fashion,1,1800,1800,Madurai,Card
10918,2025-10-16,Customer_124,Backpack,Bags,4,1500,6000,Coimbatore,Card
10919,2025-10-28,Customer_221,Backpack,Bags,4,1500,6000,Chennai,Net Banking
10920,2025-02-04,Customer_98,Smartphone,Electronics,3,25000,75000,Erode,Cash
10921,2025-07-31,Customer_245,Keyboard,Accessories,3,1200,3600,Madurai,UPI
10922,2025-05-28,Customer_24,Mouse,Accessories,2,800,1600,Trichy,Card
10923,2025-04-02,Customer_122,Smartphone,Electronics,5,25000,125000,Madurai,Card
10924,2025-05-18,Customer_47,Keyboard,Accessories,5,1200,6000,Erode,Cash
10925,2025-05-01,Customer_189,Backpack,Bags,2,1500,3000,Coimbatore,Card
10926,2025-04-14,Customer_214,Keyboard,Accessories,2,1200,2400,Coimbatore,Card
10927,2025-03-03,Customer_236,Headphones,Electronics,1,2000,2000,Chennai,Net Banking
10928,2025-10-05,Customer_246,Books,Education,1,500,500,Chennai,Net Banking
10929,2025-06-11,Customer_127,Shoes,Fashion,5,1800,9000,Salem,Card
10930,2025-09-19,Customer_72,Backpack,Bags,2,1500,3000,Trichy,Cash
10931,2025-01-28,Customer_135,Books,Education,2,500,1000,Trichy,Net Banking
10932,2025-09-15,Customer_89,Watch,Accessories,1,3000,3000,Trichy,Cash
10933,2025-12-24,Customer_133,Backpack,Bags,1,1500,1500,Trichy,Card
10934,2025-12-12,Customer_54,Laptop,Electronics,1,55000,55000,Trichy,UPI
10935,2025-11-10,Customer_221,Shoes,Fashion,3,1800,5400,Madurai,Cash
10936,2025-05-02,Customer_69,Watch,Accessories,3,3000,9000,Trichy,Card
10937,2025-09-13,Customer_109,Shoes,Fashion,2,1800,3600,Coimbatore,Net Banking
10938,2025-07-25,Customer_72,Shoes,Fashion,3,1800,5400,Trichy,Cash
10939,2025-10-22,Customer_176,Books,Education,2,500,1000,Coimbatore,UPI
10940,2025-10-12,Customer_111,Mouse,Accessories,2,800,1600,Trichy,Cash
10941,2025-08-31,Customer_207,Headphones,Electronics,2,2000,4000,Chennai,Cash
10942,2025-03-10,Customer_229,T-Shirt,Fashion,4,700,2800,Erode,Card
10943,2025-05-09,Customer_144,Backpack,Bags,3,1500,4500,Salem,UPI
10944,2025-12-20,Customer_42,T-Shirt,Fashion,1,700,700,Chennai,Cash
10945,2025-11-19,Customer_25,Mouse,Accessories,4,800,3200,Trichy,Card
10946,2025-07-04,Customer_144,Mouse,Accessories,3,800,2400,Salem,Card
10947,2025-07-30,Customer_32,Shoes,Fashion,1,1800,1800,Madurai,Cash
10948,2025-11-29,Customer_167,Books,Education,5,500,2500,Salem,Cash
10949,2025-06-16,Customer_173,Mouse,Accessories,3,800,2400,Salem,Net Banking
10950,2025-07-15,Customer_158,Backpack,Bags,1,1500,1500,Madurai,Net Banking
10951,2025-11-24,Customer_207,Headphones,Electronics,2,2000,4000,Madurai,Net Banking
10952,2025-07-27,Customer_218,Books,Education,5,500,2500,Chennai,UPI
10953,2025-04-27,Customer_81,Headphones,Electronics,3,2000,6000,Madurai,Card
10954,2025-11-27,Customer_102,Mouse,Accessories,5,800,4000,Madurai,Net Banking
10955,2025-09-24,Customer_248,Shoes,Fashion,5,1800,9000,Trichy,Net Banking
10956,2025-01-12,Customer_33,Headphones,Electronics,2,2000,4000,Erode,Cash
10957,2025-04-18,Customer_43,Mouse,Accessories,1,800,800,Trichy,UPI
10958,2025-08-31,Customer_141,Smartphone,Electronics,1,25000,25000,Chennai,UPI
10959,2025-02-12,Customer_27,T-Shirt,Fashion,5,700,3500,Madurai,Cash
10960,2025-06-08,Customer_59,Smartphone,Electronics,4,25000,100000,Coimbatore,Card
10961,2025-03-09,Customer_135,Backpack,Bags,2,1500,3000,Coimbatore,UPI
10962,2025-06-16,Customer_222,Laptop,Electronics,3,55000,165000,Trichy,Net Banking
10963,2025-10-08,Customer_114,Watch,Accessories,3,3000,9000,Coimbatore,Cash
10964,2025-08-22,Customer_162,Books,Education,5,500,2500,Erode,Net Banking
10965,2025-06-08,Customer_233,Watch,Accessories,5,3000,15000,Madurai,Net Banking
10966,2025-02-15,Customer_114,Watch,Accessories,2,3000,6000,Madurai,Card
10967,2025-03-21,Customer_78,T-Shirt,Fashion,3,700,2100,Chennai,UPI
10968,2025-06-26,Customer_74,Watch,Accessories,2,3000,6000,Trichy,UPI
10969,2025-06-03,Customer_3,Backpack,Bags,4,1500,6000,Trichy,Card
10970,2025-01-04,Customer_141,Books,Education,2,500,1000,Madurai,Cash
10971,2025-08-12,Customer_102,T-Shirt,Fashion,5,700,3500,Coimbatore,Cash
10972,2025-04-23,Customer_68,T-Shirt,Fashion,4,700,2800,Chennai,Net Banking
10973,2025-11-10,Customer_207,Keyboard,Accessories,5,1200,6000,Erode,Card
10974,2025-05-18,Customer_106,Mouse,Accessories,5,800,4000,Coimbatore,UPI
10975,2025-05-29,Customer_29,Headphones,Electronics,2,2000,4000,Erode,Net Banking
10976,2025-05-20,Customer_180,Books,Education,4,500,2000,Salem,Net Banking
10977,2025-01-10,Customer_39,Keyboard,Accessories,3,1200,3600,Chennai,UPI
10978,2025-05-25,Customer_69,Headphones,Electronics,1,2000,2000,Coimbatore,Net Banking
10979,2025-02-16,Customer_39,Laptop,Electronics,2,55000,110000,Chennai,Net Banking
10980,2025-08-04,Customer_80,Keyboard,Accessories,3,1200,3600,Trichy,Card
10981,2025-06-19,Customer_21,Backpack,Bags,1,1500,1500,Coimbatore,UPI
10982,2025-02-06,Customer_140,Mouse,Accessories,4,800,3200,Trichy,Cash
